R_hand : x,R_hand : y,R_hand : z,R_thumb : x,R_thumb : y,R_thumb : z,R_index : x,R_index : y,R_index : zx,R_middle : x,R_middle : y,R_middle : z,R_ring : x,R_ring : y,R_ring : z,R_pinky : x,R_pinky : y,R_pinky : z,R_hand_vec : x,R_hand_vec : y,R_hand_vec : z,R_fin_to_fin :x,R_fin_to_fin :y,R_fin_to_fin :z,R_dis_thumb,R_dis_index,R_dis_middle,R_dis_ring,R_dis_pinky,L_hand : x,L_hand : y,L_hand : z,L_thumb : x,L_thumb : y,L_thumb : z,L_index : x,L_index : y,L_index : zx,L_middle : x,L_middle : y,L_middle : z,L_ring : x,L_ring : y,L_ring : z,L_pinky : x,L_pinky : y,L_pinky : z,L_hand_vec : x,L_hand_vec : y,L_hand_vec : z,L_fin_to_fin :x,L_fin_to_fin :y,L_fin_to_fin :z,L_dis_thumb,L_dis_index,L_dis_middle,L_dis_ring,L_dis_pinky
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.19395,221.3646,-43.21819,-21.06812,257.4773,-6.153636,64.83394,40.63872,-56.50712,47.27391,35.17531,-80.40658,26.43152,22.1508,-85.86095,-2.685814,7.435562,-80.42049,0.5560296,-0.7883371,-0.2633547,-17.56003,-5.463409,-23.89946,258.4111,95.12097,99.68622,92.52776,80.80815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.41826,221.2065,-43.28268,-20.80458,256.8109,-6.112097,64.96638,40.32156,-56.5604,47.37715,34.92181,-80.44321,26.53178,21.83156,-85.88715,-2.494621,7.055008,-80.42557,0.5540779,-0.7898309,-0.2629922,-17.58924,-5.39975,-23.88281,257.7247,95.10804,99.67567,92.50489,80.77294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.77512,221.3752,-43.25649,-21.40402,257.4521,-6.077653,65.17371,39.86803,-56.61383,47.66022,34.31885,-80.5233,26.83296,21.19664,-85.95204,-2.173637,6.380096,-80.49162,0.557231,-0.7904643,-0.254283,-17.51349,-5.549179,-23.90946,258.4118,95.09048,99.66586,92.50437,80.77334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.46355,221.5134,-43.16737,-22.75174,258.7233,-5.91361,65.58504,38.95415,-56.67298,48.15417,33.27625,-80.63992,27.38681,20.08307,-86.04457,-1.583328,5.174728,-80.59813,0.5646429,-0.7903028,-0.2379073,-17.43086,-5.677902,-23.96695,259.7891,95.02972,99.64402,92.50424,80.77959
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.73608,220.5206,-43.21834,-22.54816,256.9714,-6.094563,65.61021,38.86795,-56.68319,48.04228,33.47836,-80.6111,27.14753,20.51219,-86.01755,-1.861221,5.723236,-80.54766,0.5588386,-0.7919558,-0.2459785,-17.56793,-5.389587,-23.92791,258.0308,95.0179,99.63438,92.50274,80.77218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.93446,220.2117,-43.32141,-22.70685,256.6622,-6.383439,65.61007,38.73,-56.77636,48.07667,33.19662,-80.69249,27.12889,20.34299,-86.06239,-1.890282,5.584442,-80.55925,0.558316,-0.792658,-0.2449011,-17.5334,-5.533371,-23.91613,257.7438,95.0171,99.62259,92.50162,80.7747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.08786,219.8555,-43.42871,-22.29333,255.6125,-6.601647,65.60565,38.53154,-56.91406,47.9734,33.11563,-80.78571,26.97427,20.3232,-86.10907,-2.105415,5.714432,-80.54605,0.5540234,-0.7946445,-0.2481899,-17.63226,-5.415909,-23.87165,256.6678,95.01574,99.62139,92.49549,80.77595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.2763,219.5608,-43.49355,-21.77718,254.4714,-6.751115,65.60519,38.33096,-57.05048,47.96527,32.87825,-80.86751,26.86573,20.22514,-86.15759,-2.271179,5.765091,-80.53873,0.5503444,-0.7964882,-0.2504546,-17.63993,-5.452713,-23.81703,255.4907,95.01611,99.60522,92.48759,80.77673
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.45297,219.2354,-43.50174,-21.37264,253.4826,-6.775509,65.55582,38.22295,-57.17745,47.86158,32.81448,-80.95045,26.71594,20.21788,-86.20352,-2.432419,5.805252,-80.53226,0.5479549,-0.7974639,-0.2525802,-17.69424,-5.408463,-23.773,254.4722,95.01484,99.60169,92.48541,80.77785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.5701,219.0564,-43.54139,-21.22737,252.9663,-6.819865,65.5513,38.1906,-57.20342,47.8266,32.83626,-80.96167,26.66541,20.25638,-86.20825,-2.504059,5.897385,-80.52367,0.5465829,-0.7979276,-0.2540839,-17.72469,-5.35434,-23.75825,253.947,95.01434,99.60118,92.48367,80.77815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.78098,218.8011,-43.57941,-21.04894,252.2085,-6.802627,65.55819,38.13048,-57.23534,47.78684,32.86002,-80.97639,26.59634,20.32512,-86.2123,-2.618652,6.039261,-80.51842,0.5444329,-0.7986984,-0.2562689,-17.77135,-5.270462,-23.74106,253.1768,95.01418,99.60191,92.48262,80.78704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.06802,218.5959,-43.56631,-21.19469,251.8034,-6.849636,65.56197,38.05257,-57.28337,47.76268,32.81935,-81.00862,26.55568,20.29607,-86.23044,-2.719162,6.086792,-80.5287,0.5431077,-0.7993348,-0.2570951,-17.79928,-5.233215,-23.72525,252.7867,95.01449,99.60311,92.48148,80.80418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.65008,218.2817,-43.40357,-21.76793,251.4608,-6.704502,65.64693,37.90672,-57.28296,47.87609,32.63628,-81.01503,26.6665,20.11624,-86.23891,-2.626442,5.929672,-80.5481,0.5430397,-0.800043,-0.2550277,-17.77084,-5.270447,-23.73207,252.4902,95.01462,99.60262,92.48198,80.80876
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.16088,217.8646,-43.3018,-22.18737,250.8486,-6.603511,65.70818,37.8177,-57.2691,47.95732,32.52089,-81.00206,26.69522,20.11784,-86.23058,-2.624718,5.993637,-80.54578,0.5416088,-0.8008011,-0.2556903,-17.75085,-5.296814,-23.73296,251.9145,95.01312,99.59341,92.48283,80.8111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.3343,217.6485,-43.27868,-22.30507,250.561,-6.6234,65.68541,37.7981,-57.30738,47.94045,32.45801,-81.02861,26.64145,20.12851,-86.24406,-2.679276,6.007324,-80.54575,0.5408946,-0.8010151,-0.2565303,-17.74496,-5.340088,-23.72122,251.6391,95.01266,99.58637,92.48222,80.81388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.63821,217.2087,-43.22626,-22.50695,250.0293,-6.670959,65.58111,37.81648,-57.41182,47.80412,32.47235,-81.09726,26.52539,20.05099,-86.28011,-2.828751,5.974777,-80.5563,0.5399427,-0.800984,-0.2586246,-17.77699,-5.344131,-23.68544,251.1289,95.01097,99.58139,92.46564,80.82709
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.84928,216.8082,-43.16595,-22.58948,249.4923,-6.724119,65.47401,37.81401,-57.52942,47.6875,32.40967,-81.17055,26.3723,20.02499,-86.31898,-2.985115,5.96019,-80.55785,0.5384692,-0.8011264,-0.2612422,-17.78651,-5.404343,-23.64114,250.603,95.00726,99.56476,92.45251,80.83317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.09023,216.5595,-43.09892,-22.8322,249.2526,-6.725837,65.44095,37.75488,-57.59481,47.71405,32.1788,-81.21533,26.35068,19.8726,-86.34801,-3.026237,5.876846,-80.56898,0.5383162,-0.8011935,-0.2613514,-17.7269,-5.57608,-23.62052,250.3865,95.00058,99.53912,92.44056,80.8397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.42301,216.0552,-42.93047,-22.96987,248.3301,-6.579999,65.44029,37.74217,-57.59627,47.71329,32.21729,-81.18455,26.28054,20.01526,-86.32928,-3.126778,6.115646,-80.54971,0.5350164,-0.8020282,-0.2655336,-17.727,-5.524887,-23.58828,249.477,94.99596,99.52609,92.43388,80.84203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.65191,215.7404,-42.80936,-23.09887,247.7593,-6.491436,65.4337,37.72069,-57.61095,47.72529,32.21066,-81.16952,26.25077,20.06818,-86.32282,-3.184959,6.257401,-80.5405,0.5328445,-0.8026515,-0.2680062,-17.70841,-5.510025,-23.55857,248.9184,94.99179,99.51744,92.43086,80.84597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.72649,215.6731,-42.76748,-23.21319,247.6829,-6.474274,65.43359,37.70332,-57.61979,47.74687,32.1662,-81.16922,26.25831,20.05597,-86.32385,-3.185272,6.258102,-80.54439,0.5324577,-0.8028356,-0.2682235,-17.68672,-5.537125,-23.54944,248.8526,94.99019,99.51317,92.43132,80.84991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.82877,215.5701,-42.69378,-23.45785,247.6482,-6.421715,65.45649,37.62753,-57.63612,47.82674,31.9763,-81.17684,26.28919,19.96873,-86.33411,-3.171638,6.214645,-80.55692,0.5317783,-0.8033017,-0.2681756,-17.62975,-5.65123,-23.54073,248.8396,94.98582,99.49654,92.43079,80.85851
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.76375,215.14,-42.30798,-23.59726,247.2293,-5.795464,65.528,37.54884,-57.60043,47.8912,31.94003,-81.13596,26.28249,20.00034,-86.31657,-3.191475,6.347031,-80.54358,0.527734,-0.8045801,-0.2723008,-17.63681,-5.60881,-23.53552,248.4205,94.98234,99.48254,92.41933,80.85629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88.76375,215.14,-42.30798,-23.59726,247.2293,-5.795464,65.528,37.54884,-57.60043,47.8912,31.94003,-81.13596,26.28249,20.00034,-86.31657,-3.191475,6.347031,-80.54358,0.527734,-0.8045801,-0.2723008,-17.63681,-5.60881,-23.53552,248.4205,94.98234,99.48254,92.41933,80.85629
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.40736,214.2481,-37.77192,-23.06236,246.2053,0.4923303,67.10076,36.9292,-56.1436,50.05558,31.30688,-80.05275,28.56824,19.18054,-85.74036,-0.6471786,5.315414,-80.54419,0.5295332,-0.808338,-0.257263,-17.04518,-5.622314,-23.90916,247.2835,94.96516,99.46922,92.38748,80.72198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.14744,213.454,-30.31537,-23.03044,247.0011,10.31013,69.41315,36.13863,-53.74792,53.92756,29.26935,-78.18608,32.75853,16.80513,-84.69756,3.55291,2.937119,-80.55565,0.5506238,-0.8083352,-0.2083448,-15.4856,-6.869278,-24.43816,248.2866,94.93695,99.38783,92.35372,80.68744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.67464,212.8498,-26.26797,-23.10025,247.3484,15.88983,70.71761,36.00438,-52.02938,56.15835,28.75812,-76.76857,35.38218,15.77065,-83.79436,6.200447,1.918762,-80.39947,0.5648634,-0.8051106,-0.1809041,-14.55925,-7.246262,-24.73919,248.9324,94.89126,99.36903,92.31525,80.66103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.13289,209.8643,-14.73253,-21.97517,244.8027,29.842,73.31712,35.67029,-48.38364,60.54634,27.88118,-73.629,40.34207,14.40363,-81.72293,11.24828,0.6024933,-79.80103,0.5821516,-0.8018162,-0.1348712,-12.77078,-7.789108,-25.24535,247.592,94.809,99.31993,92.26909,80.59212
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.38422,205.0423,-0.6099998,-21.13851,240.0049,45.72005,76.5478,34.63249,-43.57222,65.9835,26.49783,-69.26454,46.46819,12.84833,-78.65383,17.43013,-1.009888,-78.65546,0.5968105,-0.799108,-0.07241282,-10.56431,-8.134659,-25.69233,245.2336,94.64413,99.26497,92.25398,80.56992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.1689,196.8307,17.50574,-18.91572,229.7321,64.77003,79.40017,33.56575,-38.25092,70.82857,26.33102,-64.24503,52.0377,12.74556,-75.04755,23.10189,-0.9530334,-77.13326,0.6043938,-0.7961513,-0.02917571,-8.571596,-7.234726,-25.9941,239.4365,94.30896,99.18383,92.20904,80.52419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.16674,187.8172,35.7826,-17.47418,217.374,85.29173,83.65455,30.88104,-29.71499,78.29259,23.73029,-55.86849,60.61967,10.30594,-68.64407,32.09683,-3.09938,-73.67072,0.5981395,-0.7989978,0.06190059,-5.361954,-7.150757,-26.1535,234.1612,93.9931,99.06637,92.15728,80.41883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.52923,174.1225,57.20259,-16.88106,200.1576,108.397,86.71108,29.39862,-20.27501,84.79132,21.4984,-46.13805,68.87667,7.464325,-60.31592,41.05379,-5.151932,-68.70363,0.5855169,-0.7957665,0.1546795,-1.919764,-7.900223,-25.86304,228.2497,93.77722,98.89625,91.85707,80.20065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.87461,155.8545,80.87495,-16.45989,176.9317,133.5513,89.25687,26.06088,-11.41647,90.23572,15.78273,-36.07509,75.66605,2.92984,-51.12344,48.50159,-8.243637,-62.7976,0.5405392,-0.8082402,0.233592,0.9788494,-10.27815,-24.65862,222.2875,93.68188,98.453,91.36488,79.77406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.94969,146.7551,91.73544,-19.1216,168.5067,146.4909,90.65155,23.08395,-4.69632,93.5687,11.04242,-28.41197,80.18477,-2.260345,-43.27993,53.90656,-13.31346,-56.95518,0.493146,-0.8054721,0.3286667,2.917149,-12.04153,-23.71565,224.0975,93.66231,98.40871,91.14745,79.5428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.4602,129.3543,115.7637,-26.38202,150.7373,174.7535,91.722,15.9469,8.693245,97.41035,2.682831,-13.57767,85.6572,-10.62296,-27.62556,61.0761,-21.30373,-45.77248,0.3724528,-0.809296,0.4542234,5.688358,-13.26407,-22.27092,232.2855,93.50294,98.38866,90.62656,79.24178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.49847,111.6767,138.2879,-26.87131,123.6243,198.791,91.58766,-0.4269409,8.236694,97.07415,-9.489876,-10.99662,84.16535,-19.54829,-26.87804,58.79636,-26.00283,-46.03297,0.2580171,-0.8788702,0.4012659,5.486488,-9.062935,-19.23331,235.6329,91.95828,98.15485,90.48962,79.07081
